N,P,K,temperature,humidity,ph,rainfall,label
95,95,55,25.432524026093997,78.85154521261619,5.978756898448986,92.54173978701304,banana
84,84,53,25.38253165696019,75.51626038192961,6.4405962401193735,104.98872094563608,banana
119,75,50,28.543780093976867,80.07236763280196,5.507291814037675,112.86179940919637,banana
117,81,47,28.75400466097896,83.01467950745814,6.431591904842726,115.70670066627255,banana
103,76,52,28.375031709231397,83.89825518836224,5.92409346012088,93.78805872409382,banana
96,83,48,26.08813468918155,82.19880757381864,6.47791745141033,99.51449548968203,banana
88,82,51,28.02002607687693,79.31567846387922,6.135272016482204,108.33200519176856,banana
84,71,47,26.54604158936517,82.39137292614197,6.440960917585106,107.13439279885016,banana
117,72,52,25.52157449728456,83.54006890160574,6.090572313702843,97.4764436009534,banana
117,74,53,29.512528163238823,79.58884885495594,6.053168783130793,111.97943243317962,banana
92,93,45,26.538578368942417,75.68349437469742,6.357777885430741,113.0850977859366,banana
103,86,52,25.01797883801043,82.89615716694246,5.574449922295213,95.03864209197565,banana
100,89,48,26.561171748605737,82.20135770966692,6.045297710998983,91.03629315220586,banana
102,92,55,27.380445055436624,83.8664080358541,5.714558484350981,118.54317933523116,banana
105,71,48,26.007933912808312,76.36195038303691,5.821264501801367,90.80745022705364,banana
87,79,45,29.19404787932486,83.25968514864829,5.713287023940346,94.42525981314785,banana
111,79,47,28.92196570141932,77.65704963811899,6.121987633388795,116.39919425305524,banana
106,71,45,26.20369558248621,81.5735977320312,5.57855898654707,109.22393027441608,banana
111,92,55,28.003680750888268,76.93619677572471,5.79442643133347,93.08761591227548,banana
113,70,46,29.39992779211148,77.75795545988765,5.985572962810904,101.21095586318576,banana
108,79,49,29.635963520672192,82.98602981420017,6.356056157211468,119.20101688703954,banana
80,70,45,26.26830542966467,79.57512846154518,5.87916298169094,115.93643885468136,banana
81,74,52,26.82443637119363,81.16878534104204,5.893948049592535,110.59442131888282,banana
96,95,53,29.31161818269241,80.78625662221964,6.161174862542294,98.04069910664326,banana
107,78,48,26.66172164237735,84.4357984017526,5.752474619542999,117.85193525321644,banana
83,79,54,29.891342712675925,76.16498283698968,6.335792328911806,110.7723736330344,banana
110,72,54,26.667255905682943,76.1651129689093,6.284001950631764,108.23461546355554,banana
98,81,48,25.62190438335932,79.1745480158419,6.177698720121285,111.81388838282068,banana
118,92,49,27.51183568997078,79.2538373818865,5.798432667444201,107.1778871496897,banana
110,82,47,27.572043425975917,76.6440055666776,5.817520606301269,115.37049332782078,banana
120,72,55,28.07442411301213,81.07502774700947,6.143308006010779,95.86650310166507,banana
95,95,45,26.79486748481092,76.35861592405661,6.090689629070107,119.28868241526084,banana
114,84,51,28.838119703965607,77.42522096704143,6.136903061688715,111.19794773678228,banana
118,87,54,26.127208739583377,78.1963007787319,5.536726028779405,98.92469553637278,banana
81,90,45,25.258047378141683,81.91905026664385,5.756795114205144,104.73055588199162,banana
97,73,52,26.20046028572366,80.33423913407368,6.027761211225084,107.14912063078656,banana
107,84,46,29.17332161593632,78.38313559987995,5.719363552740299,110.90793505825162,banana
120,91,50,26.5145902779506,76.1489723990523,6.329206658439016,103.01878337550517,banana
94,90,52,25.3953800427882,82.88835311780367,6.263773676114886,104.94145669811924,banana
91,70,46,28.468848482117934,82.69499023175372,5.756583152928015,114.27620253782514,banana
82,72,52,29.632303442365483,78.2336906021304,6.131051187710151,104.08996902886712,banana
104,77,45,28.88159095581308,80.77555122508087,6.202955475653312,91.1623518799006,banana
92,79,53,25.81832603912813,79.9476211805204,5.941669859089262,97.87288558447926,banana
87,70,53,26.71857207929847,83.10167038724106,6.258230096732212,109.47598908851326,banana
114,83,52,25.088665181540488,75.43101983948948,6.294644555721737,102.43825615048624,banana
103,94,46,25.963924620308003,82.4142559053085,5.786185829340534,92.86651983120822,banana
80,70,46,27.045663756704386,79.41276690892174,6.3421270333089526,118.85674523461056,banana
83,82,45,28.38301373977996,80.26165924622035,5.510866542065295,109.37362445963008,banana
116,71,50,26.904069648269186,77.22019138463513,5.59531185282885,115.79900552902896,banana
116,85,45,25.274875559997074,78.99386463806043,5.740068672239207,90.32511303931528,banana
94,83,48,28.962874898814324,83.76358464273467,6.128832781606389,94.46181769810954,banana
106,82,45,25.846665415936396,82.58422580841854,6.409816087872501,92.4342339712689,banana
107,84,45,25.34993992833836,83.02901939088207,5.99849694544058,92.9919826926496,banana
99,89,45,25.869352101641624,83.44288908718515,5.69148577144234,101.7937132311338,banana
86,73,55,28.50925748688101,78.00281117830775,5.507047889073522,105.35866510156812,banana
92,88,55,29.304677440826183,78.63127287367139,6.051912102865714,90.62788948078068,banana
111,82,53,26.85581333287541,84.85381520898864,6.351296116865687,112.91367177334546,banana
102,83,49,26.12832107264659,76.3706641686885,5.600954036499628,115.8680173441888,banana
104,85,48,29.465378910832783,83.73604788053552,5.732790181064146,109.35593796505776,banana
88,86,54,26.908158989362438,84.40748784370004,5.6276106848477445,116.75089660289837,banana
115,80,53,29.435770436167648,82.77180293484541,6.075067400566146,110.30253575209494,banana
99,82,55,27.249683264817875,78.5107575372745,6.390500679168273,116.89788519534486,banana
111,94,50,27.52642818711868,83.08417434568,5.731805538924778,96.92193923299143,banana
97,93,51,27.10755139580462,81.40851218011775,5.638698560454059,96.2845419887015,banana
89,83,45,29.390070938393787,84.79055190040786,5.59943938990502,101.33613195517432,banana
113,93,55,26.31293849192574,83.13699920960337,5.736325168022178,102.76726182346202,banana
89,74,48,28.41328083436752,80.1033638593583,6.291278504256247,105.31107954929082,banana
112,88,47,27.887670715112723,81.89096781789523,6.2369777327196125,109.15184493449048,banana
89,81,49,27.573020269882047,79.5204051028004,5.507172779299808,98.64120291828308,banana
99,76,48,26.308377557971443,82.02349168014645,6.423466458143071,114.789676461224,banana
80,72,52,27.203579607140597,80.0680314620741,6.395588483826298,98.43649743320972,banana
92,71,48,26.123661661104315,79.1243095135961,6.361857251647506,109.51113609860064,banana
118,89,55,26.85690863811556,78.20423311347002,6.23781485354015,116.94437379137972,banana
83,76,47,27.42057943624344,82.11789600141746,6.15685564381844,95.84839253294594,banana
101,76,47,27.143455694945747,78.8927509018894,5.7888113457559625,100.31548501413764,banana
83,80,45,27.300711681153427,77.17675029529413,6.135200207134703,114.65089374140848,banana
86,71,55,26.09744480168205,83.93422363781826,5.940348376221332,91.23485828812773,banana
106,73,45,27.05070099150853,84.9706347924995,6.33636809988827,118.35653345938012,banana
110,94,49,25.795978111668468,83.37365631712004,6.465343745129743,112.5415557840812,banana
111,74,50,25.844784328426737,79.05165072649045,5.602360703023052,115.09566707874684,banana
89,73,48,25.71497317278964,80.22020953904061,6.087088728828369,93.55198911376998,banana
89,83,51,29.013948104659555,81.48220823978895,5.857883842498653,99.01379187985088,banana
80,70,48,26.63132575585477,77.16648003270966,5.579601836649168,111.23542810333322,banana
113,77,53,26.724124795779787,83.43690331810147,5.914177401711525,100.84229769998495,banana
120,81,48,27.81675718275056,84.51424516185696,6.055756665510222,111.93879610985866,banana
92,88,53,25.5650120577202,83.23015246024991,6.332085875587501,97.95026212284886,banana
114,92,54,26.760254274014592,81.32913926959878,6.231716625796231,90.14359504185208,banana
101,89,53,26.000239552537906,75.34336770090982,5.930949125383068,107.07790812820878,banana
80,86,55,27.988627189519,75.48660667486482,5.660786613561629,100.26478617976066,banana
80,72,49,27.217806933541752,77.04730162827728,5.956103204317195,104.88015897553583,banana
102,91,52,25.28965449825475,82.55687857310147,5.529242933713569,99.88087738344746,banana
114,72,55,26.83462237884745,80.73162975111985,6.329307269484981,107.6948453054051,banana
82,75,51,27.25538049731347,80.33360886356874,5.9809795769339935,106.08128079626634,banana
98,78,53,29.738015333804103,78.21476135098273,5.649896116862203,102.07865542198756,banana
119,72,48,26.91066751072881,76.60370484099089,5.601704970957546,95.87462133293216,banana
96,87,52,25.029031595544858,81.82091713996125,5.878499561581566,113.0190072929832,banana
88,89,52,26.72928938702284,80.34804006860665,6.201586531696811,115.09941478164733,banana
102,80,53,26.480732363839675,76.44878273728044,5.9975339374961285,110.17831611777108,banana
80,93,49,29.19334686265856,75.56291690103215,5.506753877524258,97.9130463701621,banana
99,85,53,25.83892625432221,79.6355265658713,5.703397309029299,95.45392899688044,banana
89,90,50,29.11141876716065,76.18574225506539,6.189500851208163,93.64054693727871,banana
95,90,55,25.705914160305344,78.0223861621082,5.623348797121408,116.01489055512872,banana
93,74,55,26.825290382989007,81.84851282480736,6.252967199548287,107.81785997878546,banana
120,79,45,25.028133426151907,76.85651129913863,5.650899061828585,96.0906112338652,banana
109,84,47,26.36944230811416,80.88521678072934,5.677753623445443,90.78893029376512,banana
118,79,50,25.235748105153608,80.27577459915406,5.756097901491322,99.53958017734,banana
112,74,53,28.417464481587505,77.80496175367642,6.025557458852725,110.05248306009769,banana
85,82,55,25.141906352491908,82.53449332884585,5.994595872158949,91.34947836419374,banana
80,74,46,25.22836839950288,75.7662094876464,6.4686056855931,93.34413678584906,banana
80,83,45,26.914776934189263,79.83992537562068,6.198293356003624,91.80064543212764,banana
111,89,47,29.333015744296155,83.84469308732982,5.531526998560592,119.41367206953552,banana
112,70,48,28.447315437653973,83.60714847605925,6.253137387853364,90.4961818983453,banana
103,82,48,26.42511100409048,82.27593132563098,5.986015874499065,103.97680450571666,banana
116,84,54,28.47454793297553,77.42371756312731,6.195432263990082,94.9688039837216,banana
99,77,49,25.694306509606317,78.83349644494798,5.553856782619599,96.14363452555368,banana
108,80,45,28.77964665009053,78.75073366782374,5.51053755505972,91.88712228814504,banana
114,76,51,26.75991656487769,84.02921293232686,5.936416278027721,97.5769285500126,banana
81,93,49,26.591883221611305,76.50741191037517,6.168539875942542,119.44942683615004,banana
107,87,46,29.45933046749927,79.33046872936144,5.745204588828564,98.97618035293983,banana
111,76,46,26.110149951690676,77.8841392649184,5.728853702538288,107.24913438445704,banana
89,76,46,27.915764245164542,79.80131109583978,6.179220789754577,92.89881400779817,banana
81,83,53,27.332135245454232,76.13681708608897,6.384056210502379,111.83375912040424,banana
114,87,53,28.461347308584784,82.98337075334756,6.39638194175431,112.37715492188138,banana
120,85,45,25.451952057243258,75.25520815504593,5.5169840165661945,105.57592102939547,banana
86,76,55,25.8086527437558,83.65657262206825,6.00812580866237,114.26210172929918,banana
83,72,55,25.5177212829288,75.4178775232877,6.03748896729487,97.3070546081571,banana
117,85,55,28.218870891112427,83.3992733468773,6.081154739169143,103.7160959173214,banana
119,81,52,26.61219296306368,84.2480767066094,6.129667953725427,110.78128361078883,banana
94,90,47,28.84110522923297,76.11330196342539,5.559572835610361,90.33424631963064,banana
94,82,54,27.659094487218734,83.1145928176847,6.107875782656164,97.1927898565356,banana
114,85,47,27.05019933066886,82.90387628918596,6.112628325487073,111.18513877391136,banana
99,86,45,27.661447008318785,77.00003615829952,6.4112258821199575,93.09046468154322,banana
93,85,51,27.811472248464284,84.66929302389535,5.751765800701943,106.43599380872205,banana
92,76,49,27.9211266361858,79.33071013672641,6.210152338587241,102.14114131313384,banana
83,79,46,29.29712096897128,81.82865665553129,6.422676292554564,101.62610571066617,banana
106,83,46,26.583628411653365,83.06274086146448,5.549419448787599,116.4818871962602,banana
80,74,52,29.78922340330859,76.77633042949287,5.875831534739069,113.05432030411345,banana
120,81,49,29.904179291508004,75.0707880736054,6.1501608499891205,92.53323305025457,banana
109,90,50,27.53968273069496,83.50306223785672,5.657282531158917,109.01038471149737,banana
111,72,51,28.430078861534135,78.54334234195467,5.516025416453521,92.52918972164508,banana
88,95,55,29.174420712215426,79.31003490150349,6.089419298049785,93.60807672280612,banana
109,87,53,27.32754200530944,76.49524818142895,5.716747986631464,108.68114843252287,banana
101,85,47,26.176247745002943,78.97029561386644,5.854909873414064,119.2332250526118,banana
104,88,47,27.406848771861856,81.28859506487227,6.0688135928563804,118.09760551229706,banana
95,79,52,26.321799250563767,77.7312420998162,6.142696378868844,100.64667514207537,banana
84,95,50,28.171111455974245,75.45456089922345,6.434490013914465,117.16504871478053,banana
87,94,52,28.520167580973773,81.75386628364879,5.675224216864605,116.5227938218683,banana
100,87,54,27.83984205397006,78.33726225136104,6.246031456692701,112.47216148755608,banana
119,92,54,25.89992087651969,82.0327867427098,6.029316712449768,108.42409600252827,banana
114,90,54,29.576437357674187,75.54735103185772,6.399041452865349,101.23913461282176,banana
96,84,55,26.31067316123493,80.15396554344301,6.414902701957674,105.61890813783134,banana
93,79,52,28.53110554520565,83.03929172568002,5.822448329682982,112.71630799003874,banana
89,73,51,28.47781130234892,82.26229719655021,5.819877455022853,103.55702189428202,banana
88,75,55,25.5692741416512,77.9488382723541,5.7369638550637845,105.25374436141232,banana
82,94,45,26.124202360838623,82.55510723197911,5.643967579774936,111.25182816871823,banana
119,87,50,26.790635345140377,75.79180488733503,6.367956706095887,118.88050346242392,banana
116,89,55,27.880986160185078,77.80828894689986,6.220029482787817,99.63168522542554,banana
96,75,54,29.63473590113457,80.57435860383687,5.938334758970704,118.8130275011266,banana
111,76,52,28.66540401822308,77.15889744915646,6.4877789393321725,113.5153034144839,banana
111,70,49,26.80073209305399,77.3302804161065,5.687144053068681,92.1443223993992,banana
104,85,47,28.371360730084326,76.07515257598143,5.917371973439416,105.09425937811224,banana
95,72,53,25.911457093039356,80.37242778606218,5.855670386064649,105.17954042021532,banana
109,72,45,29.678071148337622,83.25322507846516,5.968216598988741,119.6252562903354,banana
80,88,47,25.479545849921827,76.62993981028833,5.594190663547253,107.30566583041448,banana
113,87,47,27.865461568389552,79.80392346569006,6.329513180050046,99.20905880023,banana
86,84,52,29.419209960516007,79.1369872104261,6.122029772047703,106.2621352489152,banana
113,95,48,29.18341339475312,81.6515956796412,6.049315064717431,94.1493457381563,banana
118,74,47,25.193821609932435,79.71125498350112,6.366163106613589,116.93094724865531,banana
93,87,51,25.81717545225304,83.89655673859029,5.805977149490026,110.62280038219302,banana
83,79,54,28.24263570740062,81.1241912992151,5.551365009058814,109.203094268093,banana
107,84,55,26.946687683758757,76.98510735677938,6.433754596920078,94.72773173138258,banana
119,95,51,29.41882963383114,82.08957540809234,6.098299278982765,92.15597949514904,banana
100,85,51,29.869360183412915,78.91633209753726,5.995832856219161,117.84188811815888,banana
105,81,48,29.649539048316957,78.19812466915718,5.713138540977462,106.34335451524063,banana
105,88,49,29.00584355550623,81.94583252807884,6.32649336958809,115.69995086772332,banana
92,91,49,27.145605305287702,81.86453354822214,5.668269305173145,91.17810194110488,banana
102,74,53,27.36293138677415,77.31944438142021,5.713923243355806,116.07682060020204,banana
85,78,50,29.63295426371644,82.90776833895318,6.424947081932221,99.65759044772304,banana
117,84,50,28.14023946220505,75.24162364658736,6.138516794181236,119.36087986482636,banana
83,79,45,28.16386295584467,81.53329977186695,6.097464951137162,118.53254207720816,banana
113,85,55,26.450707835971887,81.67414278836944,5.931991542017,93.02963017501465,banana
81,81,54,29.291696931887163,84.45957807074313,6.28706858303751,106.64928198912484,banana
97,86,55,29.87804232608327,82.37079486387647,5.759146290406163,119.36720546618533,banana
117,95,49,26.566033971284863,80.32674544456157,5.805083353365515,112.93079660983706,banana
103,71,52,29.253973304357245,82.4330623196826,6.302799191607065,95.15654446764272,banana
87,78,51,27.252861164739404,75.5326349330218,6.353405719045608,119.52159936053631,banana
111,93,53,26.65046227538543,78.83962791576228,5.927499365042091,112.98385194707048,banana
103,88,55,25.267594704233936,82.14305974924517,5.691743447804595,105.84487526894488,banana
102,73,51,26.91536724816498,83.95435329108487,5.810058907205821,108.05941345980663,banana
116,76,52,25.731010431039696,76.97081528761903,6.328581525384515,118.0800180464098,banana
101,79,49,27.062814840106533,76.67760939917495,5.917936761535303,93.77935713878868,banana
97,93,55,26.82656332103361,81.94869289407252,5.950916684472272,113.69353886426232,banana
98,83,53,26.911369256842537,83.98799624816532,5.894366811242193,98.02073808582333,banana
117,95,49,29.379505386293943,81.34968833623508,6.312956303652042,92.18453467619068,banana
92,95,52,29.63742386091749,75.26323883494663,6.361258652336968,109.318374789996,banana
103,87,48,27.816351003971757,77.79851641413426,5.84180754217198,94.72348614283965,banana
110,94,46,25.24580521016206,75.97464848219096,6.179564206450173,91.40470233996972,banana
96,81,45,28.3719275410994,75.5771932785525,6.141302198702006,105.84995635015662,banana
109,88,46,27.256605591504268,81.15339751153104,5.962903058191482,96.78554134886116,banana
105,80,45,26.44205637881644,78.59771920924526,6.061908475561367,91.81011636442146,banana
102,72,54,29.789709943408745,83.2317919891091,6.484654179946215,91.40107773580858,banana
84,77,54,25.13277149928581,75.26685960488018,5.630299074549051,109.60419125118176,banana
95,79,49,27.42553000238993,79.1141689566146,5.83511177709837,93.39576444467502,banana
107,88,55,29.41181719923957,82.83998268301825,6.147053891683878,108.66749612805104,banana
100,75,51,29.41280931086294,83.31269422674904,5.910577132389524,110.55500013133468,banana
102,84,51,29.80938777342061,76.6513723563366,5.909517370501133,98.06533253037752,banana
104,92,50,28.313642321993218,83.36239978550866,5.884801697738408,118.17371604078252,banana
88,88,52,28.30468564706989,80.96036975422452,5.760120868188858,92.06720237907506,banana
86,85,47,29.842834471574108,80.79223312228613,5.710433315610083,112.74836281861162,banana
88,83,50,29.617569008177817,76.57337524837641,6.036031124591324,94.76361930793504,banana
96,77,45,27.50826754122541,77.43201760183919,5.917313830146628,106.75091698582116,banana
88,92,46,27.22402140958012,82.34096589916922,5.904810202340673,95.00294174634011,banana
115,93,50,29.38488841230213,82.06076627745726,5.775252374437978,104.3619684151602,banana
106,73,51,27.3223917861364,83.21360590594033,6.4095113493005735,102.03720220790026,banana
101,77,47,26.925407286196418,77.16260038032989,6.0976308014491485,117.97429529316686,banana
115,84,49,26.160899231330777,79.06605602085277,5.628031246490682,105.17153318004434,banana
113,84,47,26.442243652695684,82.39567816583532,5.5464094566050175,106.6352236022114,banana
119,93,50,26.246090809577897,80.8623546516589,5.754144293016104,117.76509799929156,banana
85,91,48,28.839363493856272,76.30465366029884,5.9239680904102485,95.6401346914752,banana
119,84,47,28.031699351799357,82.87941044517723,5.831310144042727,111.05317014431604,banana
106,76,46,29.58584741367499,75.61068014596636,5.677925076791048,93.01431290497128,banana
95,93,55,29.635595359393925,82.19489148368515,5.893076712021535,96.3436122105003,banana
110,72,52,27.182148841152618,77.89031159443634,5.607432120020349,115.91994070157872,banana
94,74,47,25.83399441610649,80.2622652871894,5.65830166950577,106.95161210052314,banana
84,80,55,27.462377521152234,84.69871032387266,5.803397414263879,107.8519055494637,banana
111,78,52,27.64168917755553,83.12217258050595,6.1978918070859,90.84611461405508,banana
88,88,48,25.057465888895496,78.27011676074011,5.693308232018556,115.8967136669426,banana
116,91,45,28.0613394524318,84.87397527002163,5.954774729553705,99.8805808160578,banana
88,87,54,26.12369397723935,79.78445444465633,5.61378002581649,111.7134867050164,banana
105,92,48,28.097021136619283,75.43459291361181,5.861433031577941,107.70411638459088,banana
101,93,51,29.494837639388905,83.53948153979607,5.746679717460086,103.75361627607886,banana
92,94,52,29.724436343548444,81.18576754797851,6.303989593773092,107.32399933950356,banana
108,78,49,27.13104225483648,77.33761469617953,6.1557026795877885,96.48569895323024,banana
98,85,52,25.07198992979315,81.09520657724921,6.132215882317087,109.19953656506468,banana
81,95,54,28.1002703108098,81.34889313369791,6.475858576977906,91.73005838953615,banana
80,72,55,26.065722582895443,77.7975024444151,6.167481898372845,99.52966892352669,banana
91,74,51,29.6992110185626,83.64740912183905,6.439579235368671,117.24888353476872,banana
115,94,55,26.648065453303065,81.47212967570576,6.054513858542913,90.7123603467779,banana
107,84,47,27.67162437079137,80.0917788850093,5.782811555181827,92.20707662667652,banana
87,84,48,25.120920005259965,77.01321588817547,6.236851913224308,91.45508844695868,banana
115,92,52,27.09717909004541,79.27285376602335,6.180787238984551,116.6087192079703,banana
87,78,53,26.438244819342916,78.11801960263416,5.739616000105239,111.64047805541092,banana
116,79,49,28.830090635343065,81.10309597194383,5.592175249714775,116.18900809751736,banana
118,91,49,26.475234407593643,80.19495979206111,5.57564012906279,92.65585032753518,banana
111,83,53,28.631858398305116,82.53744495403255,6.007893301035354,95.54729385355526,banana
114,91,53,27.82802717146975,76.1599465575759,6.482577337275468,93.88758571618808,banana
116,72,47,29.8776657365621,80.42217531028275,6.313096726225647,97.3307018410898,banana
92,74,50,26.16853891956655,80.96289949223798,6.119082926361163,103.30253553024434,banana
90,86,46,25.02934450475072,79.84918749657048,5.600954121395206,98.984744519073,banana
116,71,46,25.341644913261028,76.39313707673065,5.857283156461543,95.66167867783278,banana
97,90,47,29.38923868478269,79.52551337977495,5.9892828209956495,97.2192749030904,banana
105,80,52,25.99406811331033,79.15615211545371,5.709339901731398,112.7842128035947,banana
106,92,54,26.17681641184107,80.03790338572006,6.243504720014824,98.61395911688606,banana
86,93,54,29.68804449593573,80.96104263636107,6.376846782067019,112.05863316433636,banana
83,81,45,29.69440904456081,77.50752525451794,5.62109133107092,97.45939131348618,banana
87,72,48,27.151804504771334,80.3177631741017,5.82404120469415,111.31835019555162,banana
118,85,45,28.252064370886437,80.7972715694496,6.376484124985749,93.49411001133738,banana
89,87,53,27.681862431681893,76.91260975879757,6.072345831538188,95.67142105899076,banana
108,77,54,27.969657323221263,77.15166573738948,5.596008291493066,98.18234573171162,banana
105,85,48,29.692322662738658,75.16375460536237,6.017932508075211,101.10334023967684,banana
95,79,50,28.485130698037324,80.79141619234326,6.05326611160263,99.84680478776588,banana
95,81,54,25.17451587336728,83.66186992457723,5.727330767638665,90.37084701467158,banana
80,76,45,25.18430157115597,78.30799484174598,6.348443070152996,108.59645410233858,banana
102,80,54,26.60648793556401,76.93448070628935,6.336056836588034,103.1218424254378,banana
96,91,45,29.54795699917416,79.06837251034722,5.600234950030385,111.5395883843201,banana
117,87,46,26.58914266577296,77.56165198019302,5.542666032162712,99.99646066250656,banana
105,95,54,29.03307067132144,84.96067440069905,6.275095667112288,112.96870884228925,banana
112,77,47,29.00676053867581,82.44876323015193,5.683491050656223,110.1869366177162,banana
99,80,50,25.451219928582454,75.65513663513453,5.6455178853718735,90.11109663795855,banana
88,94,48,29.100607867930137,82.50753711441601,6.472185473204431,92.0168128719076,banana
86,90,49,25.2590983893744,84.79089094226626,5.69678819359392,101.21007884019888,banana
105,78,47,28.787562434426217,84.81409141059773,5.690228632487885,119.55714383545596,banana
80,85,48,25.82846205148132,82.34360983582347,5.914819250337477,109.13493134023454,banana
96,84,55,28.066791627303008,80.32403129156516,6.4829207043042025,111.26728319261936,banana
110,94,52,25.953059164274,83.51178361355313,6.164670668345201,105.8366407348515,banana
118,84,46,28.501673760184907,81.17624775227793,5.949965109061945,114.0244143461696,banana
97,82,52,27.016818379391776,76.02715092165415,5.79517923839141,96.70115384717552,banana
108,88,52,25.819501056868965,79.6136722595652,5.511948177777128,94.72943921485384,banana
94,76,54,28.280747644577445,76.40084804366454,5.562211520706453,109.30629246763044,banana
85,80,55,29.100950676160476,80.82321993258294,5.629755462735553,118.20692517735284,banana
83,80,48,27.19648714463924,82.16851608749101,5.748813635054278,114.07054796077716,banana
103,73,48,29.73429704988306,76.5310906737105,5.688427189436142,91.49895142833547,banana
81,94,49,25.66507598823951,80.6551736592616,6.042121008480102,100.72553140624004,banana
85,95,49,29.61211322895473,76.44800435585191,6.444570970165936,91.0534471849296,banana
114,79,52,29.727788519431343,76.94752984824929,6.023446422915101,102.49618778462816,banana
106,75,47,28.067181718552558,78.9221221205508,5.96867437982912,106.6309808577351,banana
84,74,48,26.390832556763435,77.77583565636566,5.640298387022448,106.74391272486751,banana
117,83,55,25.01252499792581,83.10418238663121,6.112995037441332,103.82103991138216,banana
89,95,54,27.297625612961287,77.25974610617868,5.906325676834987,113.88216366504729,banana
95,95,52,25.55700608310282,75.88000155253835,6.331347306375328,96.27666559852398,banana
94,89,48,26.049463960681443,80.37124148316724,6.322601915003427,116.05300114170484,banana
88,78,52,28.868354498220626,78.19156737849113,5.862619158419564,114.6171811057734,banana
104,75,50,28.12615729363201,81.74854884224897,5.875185549533804,117.9850077274056,banana
111,83,45,27.91456011603676,81.85869928393548,5.603636560149277,117.30973454411364,banana
113,81,46,26.70064681510805,80.00848228738852,5.896165147149648,92.75932121835967,banana
87,73,54,27.08127366108365,79.03621707321977,6.193923414613412,94.88845459604076,banana
112,77,45,26.467504364472763,78.00791092925621,5.51530672759166,107.45318693879769,banana
93,89,47,26.247951046278708,79.33448720478539,5.971788840703459,99.3835041744096,banana
113,94,50,29.44578018225257,77.44479695644748,5.526191813349236,117.60713328332427,banana
113,95,53,29.20090606350238,79.92011603700087,5.893930725136908,97.7290842876848,banana
82,88,53,26.527193397507677,84.82707823547915,6.3562539311303246,116.36770990694949,banana
90,82,55,28.20468962788044,78.73860906164758,5.729740178472207,93.57284106551472,banana
85,76,45,29.7465965212436,80.96190007531379,5.950722533973126,116.0346352563653,banana
119,80,53,25.8595288772588,82.50099596831988,6.186724777745935,116.35611859499306,banana
108,86,54,26.85326218968449,78.9669773197184,6.302661942148903,106.3787644805232,banana
101,86,46,27.80596243255749,83.68556293649668,6.396285707447945,92.6930499810823,banana
100,81,48,25.99775527446261,82.74762872431728,6.043297497140971,94.2531216906179,banana
98,95,51,28.802777499046265,78.46761701436068,6.033840296326165,101.22983340755668,banana
116,75,55,28.356726471070697,76.34118758790234,6.169941340097715,94.32017738273385,banana
113,93,48,27.847186910366094,78.58484848268546,5.743070657419485,106.5101530087872,banana
111,93,47,27.41377969517625,77.20014753683216,6.006658232558935,91.9039159564908,banana
113,87,51,25.292002796484457,78.09410186498513,5.533959910260541,107.25508360615552,banana
110,73,51,29.90550782893843,81.11360505088426,5.972162194903588,118.9525854288962,banana
92,91,48,28.655618388016173,76.88016564130915,5.763714798336797,93.63621292037588,banana
97,79,46,28.41036465796671,80.42340792137095,6.209418256022188,100.47812503985556,banana
117,88,51,28.945686965935764,80.13363385128271,6.397133954306446,108.52631403967231,banana
112,90,53,26.98711630583007,75.58934245375941,6.456450922513507,116.883601909071,banana
84,76,52,26.524071017944348,77.35800408152409,5.933215874245716,103.40629308999924,banana
105,78,50,29.55639231056157,81.0831834015912,5.919683456033932,108.79251197225857,banana
108,72,53,29.337466191316626,82.22697732220205,6.120089054486527,113.8376959677374,banana
113,73,52,25.389647207934463,77.15900460665847,6.360103124347566,115.47646550145686,banana
90,74,47,29.143270215786707,83.29396193816332,6.256691274229611,96.90184308614867,banana
119,95,51,25.44001583915472,81.61992599401749,5.916592664883891,94.83016737570824,banana
107,95,49,29.349270258133693,81.20778507000705,6.006399530101957,109.567902543263,banana
87,79,50,29.731884459516998,84.42762073805494,6.378105341685792,99.62949861005036,banana
107,83,45,28.12375147231748,83.0382553177349,6.2291784100261385,118.13011789967084,banana
100,76,52,26.985063095062703,82.60798769759906,5.765191437372168,109.30744538539842,banana
117,79,46,25.35360628976624,79.15372593945716,6.374508008229549,118.06746562429475,banana
110,89,48,26.365984894484185,80.66426191351647,5.805752750591175,114.01494662512924,banana
100,76,50,25.412876475102305,83.91287695062724,6.306002726143132,119.79902266003091,banana
106,78,45,26.30758175281595,77.44956452243258,6.321443696462962,97.8018819189594,banana
99,92,53,27.09454560963803,78.33947592915642,6.3956678442538175,111.43737327737546,banana
87,92,53,25.460899707907345,77.67517245700793,6.411690121724167,103.06397193056551,banana
104,71,51,27.302920094802907,76.25964806172445,5.900881778008815,100.87084608220631,banana
109,86,45,29.361135364051307,84.53950258587504,6.485458225444357,99.30448847760972,banana
109,80,49,25.63689461525413,82.00807057631812,6.16292648252148,93.1908021962479,banana
107,79,45,28.038424376215403,82.85396505982308,5.791503136042698,92.01349498574564,banana
80,72,45,27.311644262108157,84.17151011713526,6.458292221138806,103.18117465897843,banana
116,76,45,26.35328711679341,83.15792121003183,5.95482013780052,116.28212338858177,banana
101,73,51,29.848971912337984,80.0784567211632,5.805032532518857,100.3955421410403,banana
